date,date_simple,open,high,low,close,volume,rsi,is_alert
2025-11-17 11:35:00+05:30,2025-11-17 11:35,26001.9,26013,25995.7,26001,23325,46.51,
2025-11-17 11:40:00+05:30,2025-11-17 11:40,26001,26015,25998,26015,27825,47.55,
2025-11-17 11:45:00+05:30,2025-11-17 11:45,26017,26019,26005.6,26019,13125,57.05,
2025-11-17 11:50:00+05:30,2025-11-17 11:50,26019,26034.6,26019,26028,33225,59.09,
2025-11-17 11:55:00+05:30,2025-11-17 11:55,26028,26047,26028,26039.5,56775,63.67,ALERT
2025-11-17 12:00:00+05:30,2025-11-17 12:00,26042,26045,26030.1,26034,30375,58.84,
2025-11-17 12:05:00+05:30,2025-11-17 12:05,26034,26045,26026.5,26044.4,26175,60.34,ALERT
2025-11-17 12:10:00+05:30,2025-11-17 12:10,26044.4,26047.2,26038.2,26042,103125,56.23,
2025-11-17 12:15:00+05:30,2025-11-17 12:15,26042,26049.9,26041,26045,43725,58.47,
2025-11-17 12:20:00+05:30,2025-11-17 12:20,26045,26047.5,26038,26042.3,12600,59.07,
2025-11-17 12:25:00+05:30,2025-11-17 12:25,26042.3,26045,26035,26036.2,10050,61.47,ALERT
2025-11-17 12:30:00+05:30,2025-11-17 12:30,26036.2,26045,26032.6,26044.1,19875,63.39,
2025-11-17 12:35:00+05:30,2025-11-17 12:35,26044.1,26064.5,26044.1,26055,142725,81.93,
2025-11-17 12:40:00+05:30,2025-11-17 12:40,26055,26060,26051.3,26055.9,28800,80.27,
2025-11-17 12:45:00+05:30,2025-11-17 12:45,26055.9,26069,26051.3,26062,56175,82.31,
2025-11-17 12:50:00+05:30,2025-11-17 12:50,26062,26066.5,26051,26060,43275,77.31,
2025-11-17 12:55:00+05:30,2025-11-17 12:55,26060,26063.9,26054.8,26056,18900,72.45,
2025-11-17 13:00:00+05:30,2025-11-17 13:00,26056,26062.5,26050.2,26051,21900,64.67,
2025-11-17 13:05:00+05:30,2025-11-17 13:05,26051,26055,26039.2,26048,30900,56.08,
2025-11-17 13:10:00+05:30,2025-11-17 13:10,26048,26052,26043.5,26045,18600,58.16,
2025-11-17 13:15:00+05:30,2025-11-17 13:15,26045,26052,26042.6,26047.2,13200,52.36,
2025-11-17 13:20:00+05:30,2025-11-17 13:20,26047.2,26051,26038.4,26043,29925,50.82,
2025-11-17 13:25:00+05:30,2025-11-17 13:25,26043,26056.8,26040.3,26046,31800,50.82,
2025-11-17 13:30:00+05:30,2025-11-17 13:30,26046,26058.8,26043.5,26058,19200,61.17,ALERT
2025-11-17 13:35:00+05:30,2025-11-17 13:35,26058,26067,26045,26052,33450,61.25,
2025-11-17 13:40:00+05:30,2025-11-17 13:40,26052,26060,26045.5,26059,20625,60.75,
2025-11-17 13:45:00+05:30,2025-11-17 13:45,26059,26065,26056,26064.1,27000,57.17,
2025-11-17 13:50:00+05:30,2025-11-17 13:50,26064.1,26066.3,26051.3,26055.9,30525,50.0,
2025-11-17 13:55:00+05:30,2025-11-17 13:55,26055.9,26062,26053.3,26058.1,15375,47.09,
2025-11-17 14:00:00+05:30,2025-11-17 14:00,26058.1,26080,26058.1,26080,93675,61.52,ALERT
2025-11-17 14:05:00+05:30,2025-11-17 14:05,26080,26083,26068,26074,86550,60.14,
2025-11-17 14:10:00+05:30,2025-11-17 14:10,26074.2,26077,26070,26075,28875,64.15,
2025-11-17 14:15:00+05:30,2025-11-17 14:15,26075,26075,26045.3,26049.3,67650,50.6,
2025-11-17 14:20:00+05:30,2025-11-17 14:20,26049.3,26062.5,26046.2,26057.1,54300,55.39,
2025-11-17 14:25:00+05:30,2025-11-17 14:25,26057.1,26062.4,26053.7,26056.4,12075,54.15,
2025-11-17 14:30:00+05:30,2025-11-17 14:30,26056.4,26062.4,26052,26060,24825,57.71,
2025-11-17 14:35:00+05:30,2025-11-17 14:35,26060,26061,26055,26061,16425,56.93,
2025-11-17 14:40:00+05:30,2025-11-17 14:40,26061,26065,26041,26044,44400,43.82,
2025-11-17 14:45:00+05:30,2025-11-17 14:45,26044,26059.3,26042,26049.4,53700,48.85,
2025-11-17 14:50:00+05:30,2025-11-17 14:50,26049.4,26054.9,26047.9,26050,22575,45.76,
2025-11-17 14:55:00+05:30,2025-11-17 14:55,26050,26056,26049,26054,29325,45.2,
2025-11-17 15:00:00+05:30,2025-11-17 15:00,26054.5,26070.1,26045,26061,79200,52.45,
2025-11-17 15:05:00+05:30,2025-11-17 15:05,26061,26064.6,26055,26061.7,32700,51.76,
2025-11-17 15:10:00+05:30,2025-11-17 15:10,26061.7,26062,26053.5,26058.3,42375,37.07,ALERT
2025-11-17 15:15:00+05:30,2025-11-17 15:15,26058.3,26063,26054.2,26063,59775,43.34,
2025-11-17 15:20:00+05:30,2025-11-17 15:20,26062.2,26063,26055,26060,84225,41.13,
2025-11-17 15:25:00+05:30,2025-11-17 15:25,26060,26065.1,26054.9,26061.8,206400,60.3,ALERT
2025-11-18 09:15:00+05:30,2025-11-18 09:15,26020,26038.8,25965,25980.1,312000,21.4,ALERT
2025-11-18 09:20:00+05:30,2025-11-18 09:20,25980.1,25993.4,25971.8,25987.2,138000,25.46,
2025-11-18 09:25:00+05:30,2025-11-18 09:25,25987.2,26004,25982.8,25992.5,86625,26.35,
2025-11-18 09:30:00+05:30,2025-11-18 09:30,25992.5,26005,25981,25998.5,75675,28.84,
2025-11-18 09:35:00+05:30,2025-11-18 09:35,25998.5,25999,25973,25973,70500,27.27,
2025-11-18 09:40:00+05:30,2025-11-18 09:40,25973,25990,25971.5,25983.8,53025,29.7,
2025-11-18 09:45:00+05:30,2025-11-18 09:45,25983.8,25991,25950,25957.7,148050,25.33,
2025-11-18 09:50:00+05:30,2025-11-18 09:50,25957.7,25957.7,25940.5,25943.7,176250,22.02,
2025-11-18 09:55:00+05:30,2025-11-18 09:55,25943.7,25948.8,25921,25921,137250,17.11,
2025-11-18 10:00:00+05:30,2025-11-18 10:00,25922,25944.2,25905.7,25941.7,222150,24.23,
2025-11-18 10:05:00+05:30,2025-11-18 10:05,25941.7,25949,25930,25936,86925,23.99,
2025-11-18 10:10:00+05:30,2025-11-18 10:10,25938.7,25939,25925,25930.9,57750,21.95,
2025-11-18 10:15:00+05:30,2025-11-18 10:15,25930.9,25945,25923.2,25944,63150,26.38,
2025-11-18 10:20:00+05:30,2025-11-18 10:20,25944,25954.4,25941,25951.1,68775,27.94,
2025-11-18 10:25:00+05:30,2025-11-18 10:25,25951.1,25953.6,25930,25930,49500,36.84,
2025-11-18 10:30:00+05:30,2025-11-18 10:30,25933,25938,25915,25923,67875,33.12,
2025-11-18 10:35:00+05:30,2025-11-18 10:35,25923,25932.7,25911.2,25932,52125,34.4,
2025-11-18 10:40:00+05:30,2025-11-18 10:40,25932,25938.4,25925,25936.5,34575,33.89,
2025-11-18 10:45:00+05:30,2025-11-18 10:45,25936.5,25957,25926,25957,59175,45.73,
2025-11-18 10:50:00+05:30,2025-11-18 10:50,25957,25958.5,25945,25950,48750,40.8,
2025-11-18 10:55:00+05:30,2025-11-18 10:55,25950,25970.8,25949,25962,57000,51.27,
2025-11-18 11:00:00+05:30,2025-11-18 11:00,25962,25977,25957.8,25966,49200,56.99,
2025-11-18 11:05:00+05:30,2025-11-18 11:05,25966,25971,25960,25971,33975,67.63,ALERT
2025-11-18 11:10:00+05:30,2025-11-18 11:10,25971,25973.7,25965,25967.4,25050,60.3,
2025-11-18 11:15:00+05:30,2025-11-18 11:15,25967.4,25984.5,25967.4,25983,52425,67.46,
2025-11-18 11:20:00+05:30,2025-11-18 11:20,25983,25985,25975,25978.6,46725,67.81,
2025-11-18 11:25:00+05:30,2025-11-18 11:25,25978.6,25980.4,25952.7,25952.7,40200,52.97,
2025-11-18 11:30:00+05:30,2025-11-18 11:30,25952.7,25978.4,25952.7,25976.3,36300,57.72,
2025-11-18 11:35:00+05:30,2025-11-18 11:35,25976.5,25980,25971.5,25979.4,14925,67.01,ALERT
2025-11-18 11:40:00+05:30,2025-11-18 11:40,25979.4,25993.9,25979.2,25993.6,57375,73.16,
2025-11-18 11:45:00+05:30,2025-11-18 11:45,25993.6,26017.6,25991,26008.6,128850,74.18,
2025-11-18 11:50:00+05:30,2025-11-18 11:50,26008.6,26019,25999,26013.1,75825,74.18,
2025-11-18 11:55:00+05:30,2025-11-18 11:55,26013.1,26016.2,26002.3,26014.8,57300,70.7,
2025-11-18 12:00:00+05:30,2025-11-18 12:00,26014.8,26016.3,26003.3,26006,40500,69.8,
2025-11-18 12:05:00+05:30,2025-11-18 12:05,26006,26006.9,25995.3,26005.8,35700,66.9,
2025-11-18 12:10:00+05:30,2025-11-18 12:10,26005.8,26005.8,25994.8,25998.9,29700,62.42,
2025-11-18 12:15:00+05:30,2025-11-18 12:15,25998.9,26000,25985,25987.5,45525,55.94,
2025-11-18 12:20:00+05:30,2025-11-18 12:20,25987.5,25991.8,25975,25975,46200,52.57,
2025-11-18 12:25:00+05:30,2025-11-18 12:25,25975,25994,25971.1,25991.9,46050,52.98,
2025-11-18 12:30:00+05:30,2025-11-18 12:30,25991.9,25995.3,25976.3,25980,33375,50.45,
2025-11-18 12:35:00+05:30,2025-11-18 12:35,25980,25983,25956.7,25966,81075,54.6,
2025-11-18 12:40:00+05:30,2025-11-18 12:40,25966,25974.9,25962.4,25970,35475,47.48,
2025-11-18 12:45:00+05:30,2025-11-18 12:45,25965.5,25974.4,25961.2,25965,41700,44.33,
2025-11-18 12:50:00+05:30,2025-11-18 12:50,25965,25982.1,25956.1,25982,64425,45.53,
2025-11-18 12:55:00+05:30,2025-11-18 12:55,25982,25988.5,25970.2,25975.4,27300,36.33,ALERT
2025-11-18 13:00:00+05:30,2025-11-18 13:00,25975.4,25997.5,25975.4,25995,27075,43.37,
2025-11-18 13:05:00+05:30,2025-11-18 13:05,25995,25999,25986.7,25998.8,29625,44.23,
2025-11-18 13:10:00+05:30,2025-11-18 13:10,25998.8,26002.2,25991,25995.3,53175,45.99,
2025-11-18 13:15:00+05:30,2025-11-18 13:15,25995.3,26010,25995.3,26003.6,52125,49.22,
2025-11-18 13:20:00+05:30,2025-11-18 13:20,26003.6,26009.2,26000,26000,33825,50.4,
2025-11-18 13:25:00+05:30,2025-11-18 13:25,26000,26005.1,25996.2,26001.3,35475,55.39,
2025-11-18 13:30:00+05:30,2025-11-18 13:30,26001.3,26010,26001.3,26010,21525,64.09,ALERT
2025-11-18 13:35:00+05:30,2025-11-18 13:35,26010,26025,26008.2,26020,75675,61.98,
2025-11-18 13:40:00+05:30,2025-11-18 13:40,26020,26022.1,25997.2,26011.7,44175,63.94,
2025-11-18 13:45:00+05:30,2025-11-18 13:45,26013.6,26014,26000.2,26009.1,24450,71.07,
2025-11-18 13:50:00+05:30,2025-11-18 13:50,26009.1,26012.8,26004.9,26005,14925,67.09,
2025-11-18 13:55:00+05:30,2025-11-18 13:55,26005,26005,25995.8,26001.2,21300,67.89,
2025-11-18 14:00:00+05:30,2025-11-18 14:00,26001.2,26024.5,26001.1,26024.1,28200,69.65,
2025-11-18 14:05:00+05:30,2025-11-18 14:05,26024.1,26042,26013.4,26017,128625,69.33,
2025-11-18 14:10:00+05:30,2025-11-18 14:10,26017,26036.7,26016.3,26030,51825,67.33,
2025-11-18 14:15:00+05:30,2025-11-18 14:15,26030,26038.6,26011.9,26015,31200,57.22,
2025-11-18 14:20:00+05:30,2025-11-18 14:20,26015,26025,26006.2,26015,27675,59.06,
2025-11-18 14:25:00+05:30,2025-11-18 14:25,26015,26027.1,26005.5,26010,27000,53.04,
2025-11-18 14:30:00+05:30,2025-11-18 14:30,26010,26014.8,25990,25999,72225,49.56,
2025-11-18 14:35:00+05:30,2025-11-18 14:35,25999,26004.3,25992.4,26002,30975,50.31,
2025-11-18 14:40:00+05:30,2025-11-18 14:40,26002,26004,25990.7,25993,35175,42.6,
2025-11-18 14:45:00+05:30,2025-11-18 14:45,25993.7,26001,25985.2,25990,28800,36.09,ALERT
2025-11-18 14:50:00+05:30,2025-11-18 14:50,25990,25994,25980.3,25983,33450,36.53,
2025-11-18 14:55:00+05:30,2025-11-18 14:55,25983,25985,25977.3,25980,56925,36.39,
2025-11-18 15:00:00+05:30,2025-11-18 15:00,25980,25984,25951.1,25957.5,149175,31.05,
2025-11-18 15:05:00+05:30,2025-11-18 15:05,25958,25968.9,25940,25942.6,179250,28.52,
2025-11-18 15:10:00+05:30,2025-11-18 15:10,25944,25959.9,25940.8,25945.1,139500,15.95,
2025-11-18 15:15:00+05:30,2025-11-18 15:15,25944.9,25954.4,25940,25942,93300,16.52,
2025-11-18 15:20:00+05:30,2025-11-18 15:20,25942,25949.8,25935,25947.8,131175,10.78,
2025-11-18 15:25:00+05:30,2025-11-18 15:25,25947.8,25948,25931,25933.9,180750,10.9,
2025-11-19 09:15:00+05:30,2025-11-19 09:15,25940,25953.2,25890,25894,252450,7.87,
2025-11-19 09:20:00+05:30,2025-11-19 09:20,25894,25943.9,25887.8,25937,182775,29.9,
2025-11-19 09:25:00+05:30,2025-11-19 09:25,25937,25951.6,25932.1,25932.1,83250,30.94,
2025-11-19 09:30:00+05:30,2025-11-19 09:30,25932.1,25951.1,25915,25915,90300,27.06,
2025-11-19 09:35:00+05:30,2025-11-19 09:35,25915,25949,25910,25945,67875,38.6,
2025-11-19 09:40:00+05:30,2025-11-19 09:40,25945,25947.7,25928.1,25941.1,53625,38.44,
2025-11-19 09:45:00+05:30,2025-11-19 09:45,25941.1,25943,25916.2,25917,60750,35.56,
2025-11-19 09:50:00+05:30,2025-11-19 09:50,25917,25943.9,25905,25943.9,65400,42.85,
2025-11-19 09:55:00+05:30,2025-11-19 09:55,25943.9,25960,25938.2,25957.6,80175,50.02,
2025-11-19 10:00:00+05:30,2025-11-19 10:00,25955,25960,25940.7,25960,31875,53.76,
2025-11-19 10:05:00+05:30,2025-11-19 10:05,25956.1,25966.3,25954.3,25963,80625,53.86,
2025-11-19 10:10:00+05:30,2025-11-19 10:10,25963,25990,25950.7,25989.3,97500,59.28,
2025-11-19 10:15:00+05:30,2025-11-19 10:15,25989.3,26001.2,25983,25998,124125,59.74,
2025-11-19 10:20:00+05:30,2025-11-19 10:20,25998,26001.4,25992,25994.6,89625,62.27,ALERT
2025-11-19 10:25:00+05:30,2025-11-19 10:25,25994.7,25998,25977,25980,71175,69.37,
2025-11-19 10:30:00+05:30,2025-11-19 10:30,25980,26000,25980,25995.9,94650,65.11,
2025-11-19 10:35:00+05:30,2025-11-19 10:35,25995.9,26005,25991.2,25991.2,52875,65.18,
2025-11-19 10:40:00+05:30,2025-11-19 10:40,25991.2,25994.5,25981.1,25987.9,30450,70.15,
2025-11-19 10:45:00+05:30,2025-11-19 10:45,25987.9,25992,25962,25974.9,48825,59.12,
2025-11-19 10:50:00+05:30,2025-11-19 10:50,25974.9,25995,25967.1,25991.7,34725,64.31,ALERT
2025-11-19 10:55:00+05:30,2025-11-19 10:55,25991.7,25993.4,25971,25971,23625,65.57,
2025-11-19 11:00:00+05:30,2025-11-19 11:00,25971,25974.6,25965,25967,24150,57.67,
2025-11-19 11:05:00+05:30,2025-11-19 11:05,25967,25978,25955,25956.1,38100,49.49,
2025-11-19 11:10:00+05:30,2025-11-19 11:10,25956,25959.7,25942.2,25942.3,90750,44.44,
2025-11-19 11:15:00+05:30,2025-11-19 11:15,25942.3,25955,25931,25951.1,53850,46.39,
2025-11-19 11:20:00+05:30,2025-11-19 11:20,25951.1,25965,25951.1,25960,31950,40.07,
2025-11-19 11:25:00+05:30,2025-11-19 11:25,25960,25977,25960,25976,26625,42.89,
2025-11-19 11:30:00+05:30,2025-11-19 11:30,25976,25979,25970.2,25972.8,16800,42.95,
2025-11-19 11:35:00+05:30,2025-11-19 11:35,25972.8,25984.8,25970.5,25983,23250,51.0,
2025-11-19 11:40:00+05:30,2025-11-19 11:40,25983,26001,25977.1,26000,53475,51.35,
2025-11-19 11:45:00+05:30,2025-11-19 11:45,26000,26009,25995.7,26002,51300,53.63,
2025-11-19 11:50:00+05:30,2025-11-19 11:50,26002,26007,25996.2,25999.2,25650,53.81,
2025-11-19 11:55:00+05:30,2025-11-19 11:55,25999.2,26009,25995.4,26007.1,40875,61.26,ALERT
2025-11-19 12:00:00+05:30,2025-11-19 12:00,26007.1,26034,26005.8,26025.4,161925,61.66,
2025-11-19 12:05:00+05:30,2025-11-19 12:05,26029.8,26038.1,26021.7,26022,69525,70.05,
2025-11-19 12:10:00+05:30,2025-11-19 12:10,26022,26037.6,26020,26037.6,53925,75.43,
2025-11-19 12:15:00+05:30,2025-11-19 12:15,26037.5,26055,26029.1,26035.9,172050,80.79,
2025-11-19 12:20:00+05:30,2025-11-19 12:20,26035.9,26044.6,26032.8,26039.5,37950,90.7,
2025-11-19 12:25:00+05:30,2025-11-19 12:25,26039.5,26051.5,26038.9,26044.8,60900,90.42,
2025-11-19 12:30:00+05:30,2025-11-19 12:30,26044.8,26061.9,26041.3,26058,92925,90.77,
2025-11-19 12:35:00+05:30,2025-11-19 12:35,26058,26059,26045,26048,30225,81.52,
2025-11-19 12:40:00+05:30,2025-11-19 12:40,26048,26059,26043,26050.1,23475,84.17,
2025-11-19 12:45:00+05:30,2025-11-19 12:45,26050.1,26059,26041.8,26059,78750,83.99,
2025-11-19 12:50:00+05:30,2025-11-19 12:50,26059,26064.4,26044.6,26047.6,71850,72.41,
2025-11-19 12:55:00+05:30,2025-11-19 12:55,26047.6,26053.6,26040.1,26045,42075,70.13,
2025-11-19 13:00:00+05:30,2025-11-19 13:00,26045,26056,26041.1,26054,23925,74.25,
2025-11-19 13:05:00+05:30,2025-11-19 13:05,26054,26075,26050,26050.5,66450,69.98,
2025-11-19 13:10:00+05:30,2025-11-19 13:10,26050.5,26059.5,26045.6,26054.3,22125,65.36,
2025-11-19 13:15:00+05:30,2025-11-19 13:15,26054.3,26061.8,26045.6,26045.7,16200,61.93,
2025-11-19 13:20:00+05:30,2025-11-19 13:20,26045.7,26054.8,26045,26053.2,17625,58.55,
2025-11-19 13:25:00+05:30,2025-11-19 13:25,26053.2,26054,26030,26035,65250,49.58,
2025-11-19 13:30:00+05:30,2025-11-19 13:30,26035,26045,26030.2,26032.2,35550,46.59,
2025-11-19 13:35:00+05:30,2025-11-19 13:35,26030.7,26040,26026,26030.1,25350,42.91,
2025-11-19 13:40:00+05:30,2025-11-19 13:40,26030.1,26038.2,26020,26038.2,55050,39.96,ALERT
2025-11-19 13:45:00+05:30,2025-11-19 13:45,26038.2,26049,26033,26047,38325,49.49,
2025-11-19 13:50:00+05:30,2025-11-19 13:50,26045,26055,26041.1,26046.5,27900,48.12,
2025-11-19 13:55:00+05:30,2025-11-19 13:55,26046.5,26055,26040,26048.9,22875,44.34,
2025-11-19 14:00:00+05:30,2025-11-19 14:00,26048.9,26058,26036.3,26055,28200,54.4,
2025-11-19 14:05:00+05:30,2025-11-19 14:05,26055,26061.8,26045.6,26047.8,43575,51.58,
2025-11-19 14:10:00+05:30,2025-11-19 14:10,26047.8,26068,26046.9,26066,41550,56.13,
2025-11-19 14:15:00+05:30,2025-11-19 14:15,26066,26088.2,26061.4,26080,153150,63.62,ALERT
2025-11-19 14:20:00+05:30,2025-11-19 14:20,26080,26081.9,26070,26078,43950,61.13,
2025-11-19 14:25:00+05:30,2025-11-19 14:25,26078,26081.9,26074,26074,24300,63.89,
2025-11-19 14:30:00+05:30,2025-11-19 14:30,26074,26082,26063.3,26065.5,28725,55.98,
2025-11-19 14:35:00+05:30,2025-11-19 14:35,26065.5,26080,26063.2,26080,54225,72.68,ALERT
2025-11-19 14:40:00+05:30,2025-11-19 14:40,26080,26090,26073.1,26074.1,82275,70.48,
2025-11-19 14:45:00+05:30,2025-11-19 14:45,26074.1,26080,26072.9,26078,35100,73.01,
2025-11-19 14:50:00+05:30,2025-11-19 14:50,26078,26086,26077,26082.5,22575,72.04,
2025-11-19 14:55:00+05:30,2025-11-19 14:55,26082.5,26083.7,26070,26072.5,37875,62.54,
2025-11-19 15:00:00+05:30,2025-11-19 15:00,26075,26083,26065.7,26065.7,188025,58.89,
2025-11-19 15:05:00+05:30,2025-11-19 15:05,26065.7,26073.8,26062.2,26069.5,56400,59.41,
2025-11-19 15:10:00+05:30,2025-11-19 15:10,26065.2,26076.5,26063.5,26070,58950,57.23,
2025-11-19 15:15:00+05:30,2025-11-19 15:15,26070,26073.9,26065,26069,81375,60.86,ALERT
2025-11-19 15:20:00+05:30,2025-11-19 15:20,26067,26071,26062,26064.4,86250,49.05,
2025-11-19 15:25:00+05:30,2025-11-19 15:25,26064.4,26079.5,26063.5,26078,168525,48.8,
2025-11-20 09:15:00+05:30,2025-11-20 09:15,26136,26147,26106,26115.5,225225,65.74,ALERT
2025-11-20 09:20:00+05:30,2025-11-20 09:20,26115.8,26120,26094.4,26110.4,177600,65.14,
2025-11-20 09:25:00+05:30,2025-11-20 09:25,26110.4,26122.6,26096.3,26122.6,88725,73.04,
2025-11-20 09:30:00+05:30,2025-11-20 09:30,26122.6,26130,26111.2,26123,132000,69.58,
2025-11-20 09:35:00+05:30,2025-11-20 09:35,26123,26130,26115,26119.7,66300,71.27,
2025-11-20 09:40:00+05:30,2025-11-20 09:40,26119.7,26124.9,26072,26090,149400,54.51,
2025-11-20 09:45:00+05:30,2025-11-20 09:45,26090,26112.6,26076.2,26104,84975,57.54,
2025-11-20 09:50:00+05:30,2025-11-20 09:50,26104,26112,26095.9,26099.5,40350,59.85,
2025-11-20 09:55:00+05:30,2025-11-20 09:55,26099.5,26110,26090,26092.2,44100,59.64,
2025-11-20 10:00:00+05:30,2025-11-20 10:00,26092.2,26105,26091.1,26100.4,54000,60.89,ALERT
2025-11-20 10:05:00+05:30,2025-11-20 10:05,26100.4,26122.8,26098.4,26120,61200,65.53,
2025-11-20 10:10:00+05:30,2025-11-20 10:10,26120,26130,26108.9,26120.8,52275,66.11,
2025-11-20 10:15:00+05:30,2025-11-20 10:15,26120.8,26135,26120,26125.5,60900,68.99,
2025-11-20 10:20:00+05:30,2025-11-20 10:20,26125.5,26132.9,26122,26127,44325,66.47,
2025-11-20 10:25:00+05:30,2025-11-20 10:25,26127,26139,26124,26139,36750,59.53,
2025-11-20 10:30:00+05:30,2025-11-20 10:30,26139,26143.1,26136.6,26141.2,84900,62.79,ALERT
2025-11-20 10:35:00+05:30,2025-11-20 10:35,26141.2,26143.9,26136.6,26143,48825,59.27,
2025-11-20 10:40:00+05:30,2025-11-20 10:40,26143,26155,26139.1,26153.9,116325,62.82,ALERT
2025-11-20 10:45:00+05:30,2025-11-20 10:45,26153.9,26168,26150,26168,70350,68.39,
2025-11-20 10:50:00+05:30,2025-11-20 10:50,26168,26172,26161,26161.1,110250,82.76,
2025-11-20 10:55:00+05:30,2025-11-20 10:55,26161.1,26165.7,26148.1,26150,59475,71.78,
2025-11-20 11:00:00+05:30,2025-11-20 11:00,26150,26157.3,26145,26157.3,61650,76.66,
2025-11-20 11:05:00+05:30,2025-11-20 11:05,26157.3,26160,26149,26156,35850,81.15,
2025-11-20 11:10:00+05:30,2025-11-20 11:10,26158.4,26163.4,26150.8,26150.8,27825,75.35,
2025-11-20 11:15:00+05:30,2025-11-20 11:15,26150.8,26155,26141.2,26145,84450,64.6,
2025-11-20 11:20:00+05:30,2025-11-20 11:20,26143,26154.5,26143,26152.2,27675,67.07,
2025-11-20 11:25:00+05:30,2025-11-20 11:25,26152.2,26158.1,26150.1,26156.7,28500,66.99,
2025-11-20 11:30:00+05:30,2025-11-20 11:30,26154.7,26169,26149.2,26167,31125,69.88,
2025-11-20 11:35:00+05:30,2025-11-20 11:35,26167,26167.9,26160.3,26164,43575,63.65,
2025-11-20 11:40:00+05:30,2025-11-20 11:40,26164,26169.9,26160,26165.6,39900,63.41,
2025-11-20 11:45:00+05:30,2025-11-20 11:45,26165.6,26169.9,26150,26153,66300,54.91,
2025-11-20 11:50:00+05:30,2025-11-20 11:50,26153,26158.9,26144.1,26150.3,53925,48.08,
2025-11-20 11:55:00+05:30,2025-11-20 11:55,26150.3,26165,26150.1,26165,36975,48.41,
2025-11-20 12:00:00+05:30,2025-11-20 12:00,26165,26170,26161.3,26165.1,31650,52.29,
2025-11-20 12:05:00+05:30,2025-11-20 12:05,26165.1,26166,26160.6,26163,39450,58.29,
2025-11-20 12:10:00+05:30,2025-11-20 12:10,26163,26167.9,26160,26165,20625,55.27,
2025-11-20 12:15:00+05:30,2025-11-20 12:15,26165,26168.8,26158,26166,35400,56.87,
2025-11-20 12:20:00+05:30,2025-11-20 12:20,26166,26180,26161,26176.3,113475,66.37,ALERT
2025-11-20 12:25:00+05:30,2025-11-20 12:25,26176.3,26185,26173,26181.2,66900,73.51,
2025-11-20 12:30:00+05:30,2025-11-20 12:30,26182,26188,26178,26183,93150,71.51,
2025-11-20 12:35:00+05:30,2025-11-20 12:35,26184.1,26188,26182.2,26186.6,39300,71.15,
