date,date_simple,open,high,low,close,volume,rsi,is_alert
2025-11-17 13:20:00+05:30,2025-11-17 13:20,26231.6,26231.6,26220.8,26225,2925,52.71,
2025-11-17 13:25:00+05:30,2025-11-17 13:25,26225,26233,26225,26233,3075,56.23,
2025-11-17 13:30:00+05:30,2025-11-17 13:30,26233,26238.9,26226.8,26238.8,5625,61.94,ALERT
2025-11-17 13:35:00+05:30,2025-11-17 13:35,26239,26245,26228.8,26234.9,7275,58.87,
2025-11-17 13:40:00+05:30,2025-11-17 13:40,26234.9,26236.6,26228.8,26236.6,1575,56.98,
2025-11-17 13:45:00+05:30,2025-11-17 13:45,26236.6,26242.9,26236.4,26239.4,4500,54.83,
2025-11-17 13:50:00+05:30,2025-11-17 13:50,26239.4,26242.4,26230.8,26235.7,5925,48.78,
2025-11-17 13:55:00+05:30,2025-11-17 13:55,26235.7,26240,26233,26240,1875,46.92,
2025-11-17 14:00:00+05:30,2025-11-17 14:00,26240,26265,26240,26264.6,24675,63.88,ALERT
2025-11-17 14:05:00+05:30,2025-11-17 14:05,26264.6,26264.6,26245.7,26250,17175,56.92,
2025-11-17 14:10:00+05:30,2025-11-17 14:10,26250,26254.8,26249.4,26249.5,3600,57.7,
2025-11-17 14:15:00+05:30,2025-11-17 14:15,26249.5,26252,26230,26230,7350,51.42,
2025-11-17 14:20:00+05:30,2025-11-17 14:20,26230,26244.3,26229.6,26235,3750,50.43,
2025-11-17 14:25:00+05:30,2025-11-17 14:25,26235,26243.9,26235,26237,5100,52.62,
2025-11-17 14:30:00+05:30,2025-11-17 14:30,26237,26244.8,26236,26242.4,4725,58.55,
2025-11-17 14:35:00+05:30,2025-11-17 14:35,26242.4,26242.4,26236,26242.4,2700,55.01,
2025-11-17 14:40:00+05:30,2025-11-17 14:40,26242.4,26244,26222,26222,7650,42.25,
2025-11-17 14:45:00+05:30,2025-11-17 14:45,26223,26237.4,26222,26233.9,8325,49.57,
2025-11-17 14:50:00+05:30,2025-11-17 14:50,26233.9,26233.9,26230,26230,4500,47.22,
2025-11-17 14:55:00+05:30,2025-11-17 14:55,26230,26235,26230,26230,4275,45.94,
2025-11-17 15:00:00+05:30,2025-11-17 15:00,26233.9,26247,26227,26238.7,8700,51.24,
2025-11-17 15:05:00+05:30,2025-11-17 15:05,26238.7,26243.8,26234.9,26243.2,4500,51.32,
2025-11-17 15:10:00+05:30,2025-11-17 15:10,26243.2,26245,26236.1,26237,4725,36.55,ALERT
2025-11-17 15:15:00+05:30,2025-11-17 15:15,26237,26240,26233.6,26239,12225,43.89,
2025-11-17 15:20:00+05:30,2025-11-17 15:20,26239,26241,26235.1,26237,5625,43.17,
2025-11-17 15:25:00+05:30,2025-11-17 15:25,26237,26249.1,26236,26245,20025,59.37,
2025-11-18 09:15:00+05:30,2025-11-18 09:15,26209.7,26209.8,26150,26166,49425,27.6,ALERT
2025-11-18 09:20:00+05:30,2025-11-18 09:20,26166,26179.4,26161,26175.5,22950,30.96,
2025-11-18 09:25:00+05:30,2025-11-18 09:25,26175.1,26189.6,26170,26178.8,18150,30.05,
2025-11-18 09:30:00+05:30,2025-11-18 09:30,26178.8,26186.9,26165.3,26181,7725,31.0,
2025-11-18 09:35:00+05:30,2025-11-18 09:35,26181,26181,26162,26162,9750,31.27,
2025-11-18 09:40:00+05:30,2025-11-18 09:40,26162,26171.7,26155.1,26170.7,11550,29.87,
2025-11-18 09:45:00+05:30,2025-11-18 09:45,26170.7,26173.3,26141,26143.4,14700,26.0,
2025-11-18 09:50:00+05:30,2025-11-18 09:50,26143.4,26144.7,26130,26135.8,31275,24.95,
2025-11-18 09:55:00+05:30,2025-11-18 09:55,26135.8,26135.8,26115,26115,52350,19.09,
2025-11-18 10:00:00+05:30,2025-11-18 10:00,26115,26132,26100,26130,41400,23.12,
2025-11-18 10:05:00+05:30,2025-11-18 10:05,26130,26138.3,26120,26126.6,10500,23.44,
2025-11-18 10:10:00+05:30,2025-11-18 10:10,26126.6,26127,26115,26118.1,19800,21.79,
2025-11-18 10:15:00+05:30,2025-11-18 10:15,26118.1,26131.7,26114,26131.7,12150,26.69,
2025-11-18 10:20:00+05:30,2025-11-18 10:20,26131.7,26141.4,26130,26139.8,9675,26.73,
2025-11-18 10:25:00+05:30,2025-11-18 10:25,26139.8,26139.8,26120,26121,4425,36.43,
2025-11-18 10:30:00+05:30,2025-11-18 10:30,26121,26126,26100.1,26101.5,19425,28.95,
2025-11-18 10:35:00+05:30,2025-11-18 10:35,26101.5,26115.4,26100,26114.9,13350,32.81,
2025-11-18 10:40:00+05:30,2025-11-18 10:40,26114.9,26120,26112,26117.4,8400,32.92,
2025-11-18 10:45:00+05:30,2025-11-18 10:45,26117.4,26139.9,26112,26135,10650,42.69,
2025-11-18 10:50:00+05:30,2025-11-18 10:50,26135,26142.3,26131,26136.9,6075,40.51,
2025-11-18 10:55:00+05:30,2025-11-18 10:55,26136.9,26154.5,26131.4,26145,9825,50.5,
2025-11-18 11:00:00+05:30,2025-11-18 11:00,26145,26162.2,26145,26150,10050,54.55,
2025-11-18 11:05:00+05:30,2025-11-18 11:05,26150,26150,26141.1,26148.8,3525,62.37,ALERT
2025-11-18 11:10:00+05:30,2025-11-18 11:10,26148.8,26155,26148.8,26150.9,2250,58.45,
2025-11-18 11:15:00+05:30,2025-11-18 11:15,26150.3,26168,26149,26162,7425,63.47,ALERT
2025-11-18 11:20:00+05:30,2025-11-18 11:20,26162,26168,26160,26160,5325,66.77,
2025-11-18 11:25:00+05:30,2025-11-18 11:25,26160,26160.4,26140,26140,5850,53.16,
2025-11-18 11:30:00+05:30,2025-11-18 11:30,26140,26159.6,26138.5,26157,3900,56.13,
2025-11-18 11:35:00+05:30,2025-11-18 11:35,26157,26164.4,26154.5,26163.3,2475,66.56,ALERT
2025-11-18 11:40:00+05:30,2025-11-18 11:40,26163.3,26175,26159.1,26175,6675,80.65,
2025-11-18 11:45:00+05:30,2025-11-18 11:45,26175,26197,26175,26188,23625,80.59,
2025-11-18 11:50:00+05:30,2025-11-18 11:50,26188,26197.4,26179,26189.1,16950,80.36,
2025-11-18 11:55:00+05:30,2025-11-18 11:55,26189.1,26195.6,26183.8,26190,11025,77.12,
2025-11-18 12:00:00+05:30,2025-11-18 12:00,26190,26197,26181.2,26187.5,9975,74.8,
2025-11-18 12:05:00+05:30,2025-11-18 12:05,26187.5,26187.5,26177.5,26182.3,5925,68.82,
2025-11-18 12:10:00+05:30,2025-11-18 12:10,26182.3,26184,26175.9,26181.6,1800,66.67,
2025-11-18 12:15:00+05:30,2025-11-18 12:15,26181.6,26181.6,26162.9,26168.9,3000,59.45,
2025-11-18 12:20:00+05:30,2025-11-18 12:20,26168.9,26170,26162.4,26162.5,3225,55.24,
2025-11-18 12:25:00+05:30,2025-11-18 12:25,26162.5,26175.5,26160,26174,4500,55.41,
2025-11-18 12:30:00+05:30,2025-11-18 12:30,26174,26178.4,26164.5,26164.5,3375,51.9,
2025-11-18 12:35:00+05:30,2025-11-18 12:35,26164.5,26164.5,26144.4,26161.7,6825,60.71,ALERT
2025-11-18 12:40:00+05:30,2025-11-18 12:40,26161.7,26161.7,26150.6,26150.6,3300,46.65,
2025-11-18 12:45:00+05:30,2025-11-18 12:45,26150.6,26158,26150,26150,2775,42.59,
2025-11-18 12:50:00+05:30,2025-11-18 12:50,26150,26160,26141,26160,4275,41.48,
2025-11-18 12:55:00+05:30,2025-11-18 12:55,26160,26174,26157.4,26157.7,4425,30.4,ALERT
2025-11-18 13:00:00+05:30,2025-11-18 13:00,26157.5,26180,26157.5,26173.6,5625,41.59,
2025-11-18 13:05:00+05:30,2025-11-18 13:05,26173.6,26180,26171.4,26176,2925,42.52,
2025-11-18 13:10:00+05:30,2025-11-18 13:10,26176,26179.9,26172,26174,2325,42.75,
2025-11-18 13:15:00+05:30,2025-11-18 13:15,26174,26187,26173,26186,6225,51.85,
2025-11-18 13:20:00+05:30,2025-11-18 13:20,26186,26187.5,26181.1,26187.3,6825,52.84,
2025-11-18 13:25:00+05:30,2025-11-18 13:25,26187.3,26187.3,26175.6,26184,13275,58.29,
2025-11-18 13:30:00+05:30,2025-11-18 13:30,26184,26191,26181.5,26191,3075,65.54,ALERT
2025-11-18 13:35:00+05:30,2025-11-18 13:35,26191,26203.8,26190,26199.3,10800,64.29,
2025-11-18 13:40:00+05:30,2025-11-18 13:40,26199.5,26200,26177,26196,4425,69.14,
2025-11-18 13:45:00+05:30,2025-11-18 13:45,26196,26196,26182.8,26187.3,2175,64.51,
2025-11-18 13:50:00+05:30,2025-11-18 13:50,26187.3,26193,26183.8,26184.5,1275,71.21,
2025-11-18 13:55:00+05:30,2025-11-18 13:55,26184.5,26190,26178.1,26186,2850,72.28,
2025-11-18 14:00:00+05:30,2025-11-18 14:00,26186,26205.9,26184.1,26205.9,6150,75.3,
2025-11-18 14:05:00+05:30,2025-11-18 14:05,26207,26221.8,26198.6,26199,19500,71.67,
2025-11-18 14:10:00+05:30,2025-11-18 14:10,26199,26215,26199,26212.9,5175,71.06,
2025-11-18 14:15:00+05:30,2025-11-18 14:15,26212.9,26218,26195,26198.2,5325,60.51,
2025-11-18 14:20:00+05:30,2025-11-18 14:20,26198.2,26208.9,26191,26200,5100,62.33,
2025-11-18 14:25:00+05:30,2025-11-18 14:25,26200,26209.2,26192,26194.6,4350,54.35,
2025-11-18 14:30:00+05:30,2025-11-18 14:30,26194.6,26197.4,26175.5,26180,7350,46.74,
2025-11-18 14:35:00+05:30,2025-11-18 14:35,26180,26189.9,26180,26189.9,13275,52.49,
2025-11-18 14:40:00+05:30,2025-11-18 14:40,26189.9,26189.9,26180,26180,4125,45.48,
2025-11-18 14:45:00+05:30,2025-11-18 14:45,26180,26183.4,26173,26175.8,5925,40.0,
2025-11-18 14:50:00+05:30,2025-11-18 14:50,26175.8,26176.1,26165,26168,10275,38.52,ALERT
2025-11-18 14:55:00+05:30,2025-11-18 14:55,26168,26175,26165,26165.1,9600,40.45,
2025-11-18 15:00:00+05:30,2025-11-18 15:00,26167.1,26169,26141,26145,16200,35.21,ALERT
2025-11-18 15:05:00+05:30,2025-11-18 15:05,26147,26155.1,26130,26133,23550,31.6,
2025-11-18 15:10:00+05:30,2025-11-18 15:10,26133,26146.3,26130,26131.9,14775,20.45,
2025-11-18 15:15:00+05:30,2025-11-18 15:15,26131.9,26140.4,26129,26130,18975,21.3,
2025-11-18 15:20:00+05:30,2025-11-18 15:20,26130,26130.7,26120.3,26127.6,21975,10.76,
2025-11-18 15:25:00+05:30,2025-11-18 15:25,26127.6,26130,26120,26120.1,23475,11.53,
2025-11-19 09:15:00+05:30,2025-11-19 09:15,26127.6,26128.2,26078,26080,47175,7.08,
2025-11-19 09:20:00+05:30,2025-11-19 09:20,26080,26127.3,26076.5,26125,36675,30.6,
2025-11-19 09:25:00+05:30,2025-11-19 09:25,26127.3,26136,26117.7,26124.7,14925,33.25,
2025-11-19 09:30:00+05:30,2025-11-19 09:30,26124.7,26138,26100,26100,15600,25.01,
2025-11-19 09:35:00+05:30,2025-11-19 09:35,26100,26132.9,26095,26131,9075,37.81,
2025-11-19 09:40:00+05:30,2025-11-19 09:40,26131,26133.4,26112.6,26130,10125,38.42,
2025-11-19 09:45:00+05:30,2025-11-19 09:45,26130,26130,26098.3,26100,7275,34.55,
2025-11-19 09:50:00+05:30,2025-11-19 09:50,26098,26130,26092.7,26130,10800,42.9,
2025-11-19 09:55:00+05:30,2025-11-19 09:55,26130,26144.9,26124.7,26137,12525,48.29,
2025-11-19 10:00:00+05:30,2025-11-19 10:00,26137,26145,26130,26142.7,5175,52.13,
2025-11-19 10:05:00+05:30,2025-11-19 10:05,26142.7,26152.4,26140.4,26145,7725,52.86,
2025-11-19 10:10:00+05:30,2025-11-19 10:10,26145,26176.6,26141,26171.8,16050,58.23,
2025-11-19 10:15:00+05:30,2025-11-19 10:15,26171.8,26185,26171.8,26183.1,18375,60.56,ALERT
2025-11-19 10:20:00+05:30,2025-11-19 10:20,26183.1,26183.6,26173.3,26174.4,14625,60.29,
2025-11-19 10:25:00+05:30,2025-11-19 10:25,26174.7,26180,26161,26165,10050,68.22,
2025-11-19 10:30:00+05:30,2025-11-19 10:30,26165,26188.4,26162.1,26185,17775,64.41,
2025-11-19 10:35:00+05:30,2025-11-19 10:35,26185,26187,26172.1,26172.1,19275,60.73,
2025-11-19 10:40:00+05:30,2025-11-19 10:40,26172.1,26177.9,26165,26165,4500,65.99,
2025-11-19 10:45:00+05:30,2025-11-19 10:45,26165,26174.9,26151,26157,10050,57.21,
2025-11-19 10:50:00+05:30,2025-11-19 10:50,26157,26178,26156.5,26172.3,5250,60.87,ALERT
2025-11-19 10:55:00+05:30,2025-11-19 10:55,26172.3,26177.1,26155,26155,3975,65.13,
2025-11-19 11:00:00+05:30,2025-11-19 11:00,26155,26160,26151,26151,6000,56.74,
2025-11-19 11:05:00+05:30,2025-11-19 11:05,26151,26160,26140,26145.8,5175,52.86,
2025-11-19 11:10:00+05:30,2025-11-19 11:10,26145.8,26145.8,26127,26127,8250,45.3,
2025-11-19 11:15:00+05:30,2025-11-19 11:15,26127,26144.1,26115.2,26141,13125,48.88,
2025-11-19 11:20:00+05:30,2025-11-19 11:20,26141,26150,26139.9,26140,17100,39.61,ALERT
2025-11-19 11:25:00+05:30,2025-11-19 11:25,26140,26158,26140,26158,7500,42.14,
2025-11-19 11:30:00+05:30,2025-11-19 11:30,26158,26164.7,26157.8,26158,8250,44.57,
2025-11-19 11:35:00+05:30,2025-11-19 11:35,26158,26167,26157.6,26167,9675,50.66,
2025-11-19 11:40:00+05:30,2025-11-19 11:40,26167,26184.9,26162,26180,29400,48.26,
2025-11-19 11:45:00+05:30,2025-11-19 11:45,26180,26187,26177.2,26184,9300,54.42,
2025-11-19 11:50:00+05:30,2025-11-19 11:50,26184,26188,26181,26184.5,8850,57.61,
2025-11-19 11:55:00+05:30,2025-11-19 11:55,26184.5,26191.9,26179,26189.9,12075,63.11,ALERT
2025-11-19 12:00:00+05:30,2025-11-19 12:00,26189.9,26215,26188.4,26210,41100,64.47,
2025-11-19 12:05:00+05:30,2025-11-19 12:05,26210,26224.8,26204.9,26210,37875,74.34,
2025-11-19 12:10:00+05:30,2025-11-19 12:10,26210,26220,26206,26219,32925,78.81,
2025-11-19 12:15:00+05:30,2025-11-19 12:15,26219,26237.3,26210.1,26220,23325,82.6,
2025-11-19 12:20:00+05:30,2025-11-19 12:20,26220,26230,26215.5,26224.5,7950,98.99,
2025-11-19 12:25:00+05:30,2025-11-19 12:25,26224.5,26235,26222.6,26230,13350,98.9,
2025-11-19 12:30:00+05:30,2025-11-19 12:30,26230,26245,26227.8,26242.9,25650,100,
2025-11-19 12:35:00+05:30,2025-11-19 12:35,26242.9,26242.9,26225.2,26234.8,19500,91.29,
2025-11-19 12:40:00+05:30,2025-11-19 12:40,26234.8,26240,26230,26232,6000,88.62,
2025-11-19 12:45:00+05:30,2025-11-19 12:45,26232,26240,26229.9,26238,6225,88.25,
2025-11-19 12:50:00+05:30,2025-11-19 12:50,26238,26248.9,26229.3,26229.3,24075,77.85,
2025-11-19 12:55:00+05:30,2025-11-19 12:55,26229.3,26241.6,26225,26226,6375,73.92,
2025-11-19 13:00:00+05:30,2025-11-19 13:00,26226,26239.8,26225.8,26239.8,4950,77.35,
2025-11-19 13:05:00+05:30,2025-11-19 13:05,26239.8,26259.4,26231.9,26232,25950,70.34,
2025-11-19 13:10:00+05:30,2025-11-19 13:10,26232,26240,26228.1,26240,4725,66.41,
2025-11-19 13:15:00+05:30,2025-11-19 13:15,26240,26245,26229,26229,15375,59.28,
2025-11-19 13:20:00+05:30,2025-11-19 13:20,26229,26235.9,26228.1,26233,7350,57.19,
2025-11-19 13:25:00+05:30,2025-11-19 13:25,26233,26235,26212.9,26214.3,11925,47.52,
2025-11-19 13:30:00+05:30,2025-11-19 13:30,26214.3,26226.1,26214.3,26215.7,10950,46.07,
2025-11-19 13:35:00+05:30,2025-11-19 13:35,26215.7,26219.9,26208,26213,15450,42.22,
2025-11-19 13:40:00+05:30,2025-11-19 13:40,26213,26216.9,26202.7,26216,20475,36.46,ALERT
2025-11-19 13:45:00+05:30,2025-11-19 13:45,26216,26231.8,26215.2,26230,7500,47.72,
2025-11-19 13:50:00+05:30,2025-11-19 13:50,26230,26236.6,26226.1,26229.9,8025,48.98,
2025-11-19 13:55:00+05:30,2025-11-19 13:55,26229.9,26232,26226.2,26227,6675,44.47,
2025-11-19 14:00:00+05:30,2025-11-19 14:00,26227,26240.3,26220.4,26238.2,5625,54.37,
2025-11-19 14:05:00+05:30,2025-11-19 14:05,26238.2,26245,26230.1,26232.4,9300,53.07,
2025-11-19 14:10:00+05:30,2025-11-19 14:10,26232.4,26249,26230.7,26248,9000,53.86,
2025-11-19 14:15:00+05:30,2025-11-19 14:15,26248,26266,26246.1,26260,22425,62.68,ALERT
2025-11-19 14:20:00+05:30,2025-11-19 14:20,26260,26260,26253.7,26259.3,15900,59.36,
2025-11-19 14:25:00+05:30,2025-11-19 14:25,26259.3,26263.5,26256.8,26262.5,7125,67.58,ALERT
2025-11-19 14:30:00+05:30,2025-11-19 14:30,26262.5,26264.4,26247.7,26250,8550,58.19,
2025-11-19 14:35:00+05:30,2025-11-19 14:35,26250,26263.4,26247,26263,18225,74.82,ALERT
2025-11-19 14:40:00+05:30,2025-11-19 14:40,26263,26275,26260,26263,26475,74.46,
2025-11-19 14:45:00+05:30,2025-11-19 14:45,26263,26265,26255.3,26255.3,11400,70.8,
2025-11-19 14:50:00+05:30,2025-11-19 14:50,26255.3,26268,26255.3,26266,6225,72.85,
2025-11-19 14:55:00+05:30,2025-11-19 14:55,26266,26268.4,26253,26258.9,16875,64.1,
2025-11-19 15:00:00+05:30,2025-11-19 15:00,26258.9,26263.5,26250.3,26250.3,13800,59.19,
2025-11-19 15:05:00+05:30,2025-11-19 15:05,26250.3,26255,26241.1,26248,11850,59.51,
2025-11-19 15:10:00+05:30,2025-11-19 15:10,26248,26259.7,26246.5,26259.7,8025,59.69,
2025-11-19 15:15:00+05:30,2025-11-19 15:15,26259.7,26259.7,26250,26250,15450,57.67,
2025-11-19 15:20:00+05:30,2025-11-19 15:20,26250,26258,26245,26250,14775,51.01,
2025-11-19 15:25:00+05:30,2025-11-19 15:25,26250,26260,26247.4,26260,27075,50.0,
2025-11-20 09:15:00+05:30,2025-11-20 09:15,26325,26328.3,26291.9,26309.9,283125,67.28,ALERT
2025-11-20 09:20:00+05:30,2025-11-20 09:20,26310,26313,26285,26305.1,87150,64.39,
2025-11-20 09:25:00+05:30,2025-11-20 09:25,26305.1,26311,26288,26310.6,41025,71.49,
2025-11-20 09:30:00+05:30,2025-11-20 09:30,26310.6,26323.8,26306.3,26314.8,177375,69.59,
2025-11-20 09:35:00+05:30,2025-11-20 09:35,26314.8,26324.8,26305,26312.9,31650,68.61,
2025-11-20 09:40:00+05:30,2025-11-20 09:40,26312.9,26312.9,26260.8,26281.5,35250,58.3,
2025-11-20 09:45:00+05:30,2025-11-20 09:45,26281.5,26300.2,26269,26290.9,25875,57.96,
2025-11-20 09:50:00+05:30,2025-11-20 09:50,26290.9,26300,26288.8,26288.8,12000,59.87,
2025-11-20 09:55:00+05:30,2025-11-20 09:55,26288.8,26295.9,26278.5,26284.9,23250,61.78,ALERT
2025-11-20 10:00:00+05:30,2025-11-20 10:00,26284.9,26292.9,26280,26287.1,41475,63.33,
2025-11-20 10:05:00+05:30,2025-11-20 10:05,26289,26310,26287.8,26309.4,25200,65.8,
2025-11-20 10:10:00+05:30,2025-11-20 10:10,26309.4,26320.8,26297.5,26312,49125,70.64,
2025-11-20 10:15:00+05:30,2025-11-20 10:15,26312,26324,26308,26313.8,33600,70.99,
2025-11-20 10:20:00+05:30,2025-11-20 10:20,26313.8,26317.1,26309.2,26314.7,9975,69.14,
2025-11-20 10:25:00+05:30,2025-11-20 10:25,26314.7,26327,26309,26326,34575,57.72,
2025-11-20 10:30:00+05:30,2025-11-20 10:30,26326,26332.4,26325,26330,63450,62.03,ALERT
2025-11-20 10:35:00+05:30,2025-11-20 10:35,26330,26332.3,26324.2,26330,41250,59.9,
2025-11-20 10:40:00+05:30,2025-11-20 10:40,26330,26350.1,26326,26338.9,230175,61.73,ALERT
2025-11-20 10:45:00+05:30,2025-11-20 10:45,26338.9,26358.7,26336,26353,34050,67.45,
2025-11-20 10:50:00+05:30,2025-11-20 10:50,26353,26360,26350.8,26358.6,34800,93.27,
2025-11-20 10:55:00+05:30,2025-11-20 10:55,26358.6,26358.6,26340,26340,23550,74.97,
2025-11-20 11:00:00+05:30,2025-11-20 11:00,26340,26348,26335,26345.7,28875,77.92,
2025-11-20 11:05:00+05:30,2025-11-20 11:05,26345.7,26348,26338.4,26347,20700,81.27,
2025-11-20 11:10:00+05:30,2025-11-20 11:10,26347,26350.3,26340,26340.1,22575,75.48,
2025-11-20 11:15:00+05:30,2025-11-20 11:15,26340.1,26346.1,26332,26337.8,63000,66.9,
2025-11-20 11:20:00+05:30,2025-11-20 11:20,26337.8,26345,26331.2,26345,10725,68.62,
2025-11-20 11:25:00+05:30,2025-11-20 11:25,26345,26349,26340,26342.8,15300,66.29,
2025-11-20 11:30:00+05:30,2025-11-20 11:30,26342.8,26356.9,26337.2,26356.9,18000,70.65,
2025-11-20 11:35:00+05:30,2025-11-20 11:35,26356.9,26356.9,26349.7,26352,14025,63.57,
2025-11-20 11:40:00+05:30,2025-11-20 11:40,26352,26357,26350,26356,17925,63.57,
2025-11-20 11:45:00+05:30,2025-11-20 11:45,26356,26356.9,26339,26344.9,33075,56.97,
2025-11-20 11:50:00+05:30,2025-11-20 11:50,26344.9,26347.4,26335.1,26341,33225,51.03,
2025-11-20 11:55:00+05:30,2025-11-20 11:55,26341,26354.7,26341,26352,23550,49.49,
2025-11-20 12:00:00+05:30,2025-11-20 12:00,26352,26358.9,26349.6,26353.3,23625,47.2,
2025-11-20 12:05:00+05:30,2025-11-20 12:05,26353.3,26355,26349.1,26355,36300,59.66,
2025-11-20 12:10:00+05:30,2025-11-20 12:10,26355,26355,26349.4,26353.7,14025,55.46,
2025-11-20 12:15:00+05:30,2025-11-20 12:15,26353.7,26357.7,26345.9,26356.9,21750,56.59,
2025-11-20 12:20:00+05:30,2025-11-20 12:20,26356.9,26369.3,26349.1,26365.3,28950,66.45,ALERT
2025-11-20 12:25:00+05:30,2025-11-20 12:25,26365.3,26372,26363.1,26370.2,25500,70.45,
